category,creator,lang,flavour,bytes,date,file
maps,maps,en,north-korea,287309824,2026-06,maps_en_north-korea_2026-06.zim
maps,maps,en,norway,4187593114,2026-06,maps_en_norway_2026-06.zim
maps,maps,en,pakistan,662700032,2026-06,maps_en_pakistan_2026-06.zim
maps,maps,en,palau,136314880,2026-06,maps_en_palau_2026-06.zim
maps,maps,en,panama,171966464,2026-06,maps_en_panama_2026-06.zim
maps,maps,en,papua-new-guinea,265289728,2026-06,maps_en_papua-new-guinea_2026-06.zim
maps,maps,en,paraguay,274726912,2026-06,maps_en_paraguay_2026-06.zim
maps,maps,en,peru,543162368,2026-06,maps_en_peru_2026-06.zim
maps,maps,en,philippines,553648128,2026-06,maps_en_philippines_2026-06.zim
maps,maps,en,pitcairn-islands,138412032,2026-06,maps_en_pitcairn-islands_2026-06.zim
maps,maps,en,poland,2254857830,2026-06,maps_en_poland_2026-06.zim
maps,maps,en,romania,771751936,2026-06,maps_en_romania_2026-06.zim
maps,maps,en,rwanda,196083712,2026-06,maps_en_rwanda_2026-06.zim
maps,maps,en,samoa,131072000,2026-06,maps_en_samoa_2026-06.zim
maps,maps,en,sao-tome-and-principe,130023424,2026-06,maps_en_sao-tome-and-principe_2026-06.zim
maps,maps,en,senegal-and-gambia,225443840,2026-06,maps_en_senegal-and-gambia_2026-06.zim
maps,maps,en,serbia,462422016,2026-06,maps_en_serbia_2026-06.zim
maps,maps,en,seychelles,144703488,2026-06,maps_en_seychelles_2026-06.zim
maps,maps,en,sierra-leone,180355072,2026-06,maps_en_sierra-leone_2026-06.zim
maps,maps,en,slovakia,540016640,2026-06,maps_en_slovakia_2026-06.zim
maps,maps,en,slovenia,447741952,2026-06,maps_en_slovenia_2026-06.zim
maps,maps,en,solomon-islands,175112192,2026-06,maps_en_solomon-islands_2026-06.zim
maps,maps,en,somalia,342884352,2026-06,maps_en_somalia_2026-06.zim
maps,maps,en,south-africa,702545920,2026-06,maps_en_south-africa_2026-06.zim
maps,maps,en,south-atlantic,201326592,2026-06,maps_en_south-atlantic_2026-06.zim
maps,maps,en,south-korea,573571072,2026-06,maps_en_south-korea_2026-06.zim
maps,maps,en,south-sudan,277872640,2026-06,maps_en_south-sudan_2026-06.zim
maps,maps,en,sri-lanka,221249536,2026-06,maps_en_sri-lanka_2026-06.zim
maps,maps,en,sudan,406847488,2026-06,maps_en_sudan_2026-06.zim
maps,maps,en,suriname,156237824,2026-06,maps_en_suriname_2026-06.zim
maps,maps,en,swaziland,145752064,2026-06,maps_en_swaziland_2026-06.zim
maps,maps,en,sweden,2147483648,2026-06,maps_en_sweden_2026-06.zim
maps,maps,en,switzerland,684720128,2026-06,maps_en_switzerland_2026-06.zim
maps,maps,en,syria,297795584,2026-06,maps_en_syria_2026-06.zim
maps,maps,en,taiwan,315621376,2026-06,maps_en_taiwan_2026-06.zim
maps,maps,en,tajikistan,252706816,2026-06,maps_en_tajikistan_2026-06.zim
maps,maps,en,tanzania,602931200,2026-06,maps_en_tanzania_2026-06.zim
maps,maps,en,thailand,549453824,2026-06,maps_en_thailand_2026-06.zim
maps,maps,en,togo,174063616,2026-06,maps_en_togo_2026-06.zim
maps,maps,en,tokelau,131072000,2026-06,maps_en_tokelau_2026-06.zim
maps,maps,en,tonga,140509184,2026-06,maps_en_tonga_2026-06.zim
maps,maps,en,tunisia,200278016,2026-06,maps_en_tunisia_2026-06.zim
maps,maps,en,turkey,998244352,2026-06,maps_en_turkey_2026-06.zim
maps,maps,en,turkmenistan,241172480,2026-06,maps_en_turkmenistan_2026-06.zim
maps,maps,en,tuvalu,138412032,2026-06,maps_en_tuvalu_2026-06.zim
maps,maps,en,uganda,432013312,2026-06,maps_en_uganda_2026-06.zim
maps,maps,en,united-kingdom,1932735283,2026-06,maps_en_united-kingdom_2026-06.zim
maps,maps,en,united-states-of-america,16106127360,2026-06,maps_en_united-states-of-america_2026-06.zim
maps,maps,en,uruguay,218103808,2026-06,maps_en_uruguay_2026-06.zim
maps,maps,en,uzbekistan,364904448,2026-06,maps_en_uzbekistan_2026-06.zim
maps,maps,en,vanuatu,148897792,2026-06,maps_en_vanuatu_2026-06.zim
maps,maps,en,venezuela,391118848,2026-06,maps_en_venezuela_2026-06.zim
maps,maps,en,vietnam,707788800,2026-06,maps_en_vietnam_2026-06.zim
maps,maps,en,wallis-et-futuna,131072000,2026-06,maps_en_wallis-et-futuna_2026-06.zim
maps,maps,en,yemen,243269632,2026-06,maps_en_yemen_2026-06.zim
maps,maps,en,zambia,382730240,2026-06,maps_en_zambia_2026-06.zim
maps,maps,en,zimbabwe,254803968,2026-06,maps_en_zimbabwe_2026-06.zim
mooc,phzh,,core-dari-one,125829120,2022-04,phzh_core-dari-one_2022-04.zim
mooc,phzh,ar,core-arabic-one-test-zim,106954752,2022-01,phzh_core-arabic-one-test-zim_ar_2022-01.zim
mooc,phzh,el,core-greek-one,115343360,2022-01,phzh_core-greek-one_el_2022-01.zim
mooc,phzh,en,core-english-one,96468992,2022-01,phzh_core-english-one_en_2022-01.zim
mooc,phzh,it,core-italian-one,82837504,2022-01,phzh_core-italian-one_it_2022-01.zim
